date,headline,close_plus_2d
2020-02-03,"Stocks Rebound on February 3, But A Downtrend Is Now In Place",67.33999633789062
2020-02-03,"Matarin Capital Management, LLC Buys Intel Corp, Magellan Health Inc, Installed Building ...",67.33999633789062
2020-01-31,Dow Jones Plunges 600 Points As U.S. Declares Coronavirus Public Health Emergency,65.45999908447266
2020-01-31,Impressive Tech Sector Earnings,65.45999908447266
2020-01-31,"Greenwood Gearhart Inc Buys Charles Schwab Corp, Intel Corp, Sells Leggett & Platt Inc, OGE ...",65.45999908447266
2020-01-31,Short Circuit,65.45999908447266
2020-01-31,"Most Active Equity Options For Midday - Friday, Jan. 31",65.45999908447266
2020-01-30,"Sargent Investment Group, LLC Buys General Electric Co, Avid Bioservices Inc, Newell Brands ...",64.41999816894531
2020-01-30,"Litman Gregory Asset Management LLC Buys Intel Corp, Schwab Fundamental U.S. ...",64.41999816894531
2020-01-30,INTC vs. NVDA: Which Stock Is the Better Value Option?,64.41999816894531
2020-01-30,"Most Active Equity Options For Midday - Thursday, Jan. 30",64.41999816894531
2020-01-30,7 Semiconductor Stocks To Buy On Coronavirus Weakness,64.41999816894531
2020-01-29,Intel Is Still The King Of The Chips,63.93000030517578
2020-01-29,"Sheaff Brock Investment Advisors, LLC Buys Bristol-Myers Squibb Company, Globe Life Inc, ...",63.93000030517578
2020-01-29,"Chip Stocks: Fabless Chips Take A Hit, Equipment Makers Hold; ASML Enters A Buy Zone",63.93000030517578
2020-01-29,Earnings Outlook Improving,63.93000030517578
2020-01-29,Earnings Outlook Improving,63.93000030517578
2020-01-29,US Indexes Close Higher Tuesday,63.93000030517578
2020-01-29,"Most Active Equity Options For Midday - Wednesday, Jan. 29",63.93000030517578
2020-01-29,Can The Uptrend Continue for Intel?,63.93000030517578
2020-01-28,"Stock Market Rises From Its Sick Bed; Nasdaq, S&P 500 Both Up 1% Or More",66.47000122070312
2020-01-28,Will Intel (INTC) Gain on Rising Earnings Estimates?,66.47000122070312
2020-01-28,US Indexes Lower Monday,66.47000122070312
2020-01-28,Intel: An Undervalued Stock Offering Potential Double-Digit Returns,66.47000122070312
2020-01-28,"The Zacks Analyst Blog Highlights: Apple, Amazon and Intel",66.47000122070312
2020-01-28,"Most Active Equity Options For Midday - Tuesday, Jan. 28",66.47000122070312
2020-01-28,"Continue To Expect Earnings Upside For Intel, Good Sign For AMD On Tuesday",66.47000122070312
2020-01-27,Dow Jones Dives 450 Points In Stock Market Rout As Deadly China Virus Spreads,66.33000183105469
2020-01-27,"TAP Consulting, LLC Buys 'M Co, Waste Management Inc, Facebook Inc, Sells Alerian MLP ETF, ...",66.33000183105469
2020-01-27,"Dow Jones Dives 450 Points; China Stocks Hit, But P&G Stock Holds Near Buy Point",66.33000183105469
2020-01-27,"Don't Panic About Virus, Buy 5 Beaten-Down Top-Ranked ETFs",66.33000183105469
2020-01-27,Does Extreme Selling Mark The Beginning Of The End?,66.33000183105469
2020-01-27,Intel (INTC) Is Up 1.12% in One Week: What You Should Know,66.33000183105469
2020-01-27,"Apple, Microsoft, Facebook, Amazon and Intel are part of Zacks Earnings Preview",66.33000183105469
2020-01-27,"Zacks Investment Ideas feature highlights: Intel, Nvidia, Broadcom, TSMC and Qualcomm",66.33000183105469
2020-01-27,"Intel (INTC) Soars to 52-Week High, Time to Cash Out?",66.33000183105469
2020-01-26,Netflix Soars As Comcast Falters Ahead Of Entry Into Streaming Wars,66.33000183105469
2020-01-25,US Indexes End Mostly Flat Again on Thursday,66.33000183105469
2020-01-24,Stocks Fall On Virus Outbreak; Dow Jones Leader Intel Rallies,67.30999755859375
2020-01-24,"Dow Jones Swoons As Much As 300 Points On Rising Coronavirus Fears; Intel, AmEx Bright Spots",67.30999755859375
2020-01-24,"Stocks Sink On Virus Scare, As Small Caps, Travel Shares Weaken",67.30999755859375
2020-01-24,Chip Stocks To Watch For As The Segment Rallies,67.30999755859375
2020-01-24,Stock Market Dives After CDC Confirms Second U.S. Case Of Deadly China Virus,67.30999755859375
2020-01-24,"Top Stock Research Reports for Intel, Boeing & Blackstone",67.30999755859375
2020-01-24,"AskSlim Market Week, Jan. 24",67.30999755859375
2020-01-24,"Hot Options Report For End Of Day - Friday, Jan. 24",67.30999755859375
2020-01-24,"Dow Jones Higher On Strong Earnings; American Express And Intel Jump, While Atlassian Breaks Out",67.30999755859375
2020-01-24,"Exact Sciences, GameStop, Intel, Intuitive Surgical and Skyworks highlighted as Zacks Bull and Bear of the Day",67.30999755859375
2020-01-24,"Chip ETFs to Surge on Intel's Solid Q4 Earnings, Upbeat View",67.30999755859375
2020-01-24,"Intel's (INTC) Q4 Earnings Beat, DCG Growth Aids Revenues",67.30999755859375
2020-01-24,"Dow Jones Today Gets Intel, AmEx Lift; Futures Rise As Chips Rally; Broadcom Deepens Apple Ties",67.30999755859375
2020-01-24,"Most Active Equity Options For Midday - Friday, Jan. 24",67.30999755859375
2020-01-24,"Intellectus Partners, LLC Buys SPDR S&P 5…… ETF Trust, Bristol-Myers Squibb Company, ...",67.30999755859375
2020-01-24,3 Chip ETFs To Buy On Intel's Stellar Forecast,67.30999755859375
2020-01-24,"Stocks Are Higher On January 24, A Make-Or-Break Point",67.30999755859375
2020-01-23,"McKinley Carter Wealth Services, Inc. Buys ProShares S&P 5…… Dividend Aristocrats ETF, ...",65.69000244140625
2020-01-23,"Dow Jones Futures: Intel, Atlassian Soar On Earnings, Boost AMD, Nvidia, ServiceNow; Broadcom Rises On Apple Deal",65.69000244140625
2020-01-23,IBD Live: Stocks To Watch Today Include This Major Chip Stock With Earnings Tonight,65.69000244140625
2020-01-23,"Tech Daily: Netflix Earnings, Analyst Opinion, iPhone Demand, More",65.69000244140625
2020-01-23,"Intel, Intuitive, Skyworks All Beat Earnings",65.69000244140625
2020-01-23,"Intel, Intuitive, Skyworks All Beat Earnings",65.69000244140625
2020-01-23,US Indexes End Mostly Flat Again on Thursday,65.69000244140625
2020-01-23,Intel (INTC) Q4 Earnings and Revenues Surpass Estimates,65.69000244140625
2020-01-23,Intel (INTC) Q4 Earnings and Revenues Surpass Estimates,65.69000244140625
2020-01-23,"Stocks Fill The Gap, But We Are Not Out Of The Woods Yet",65.69000244140625
2020-01-23,Focus On Financials And Stocks At New Highs,65.69000244140625
2020-01-23,Dow Extends Losses As China Virus Fears Escalate; Disappointing Earnings Hit Stock Market,65.69000244140625
2020-01-23,"Hot Options Report For End Of Day - Thursday, Jan. 23",65.69000244140625
2020-01-23,"Intel Reports Q4 Adjusted EPS $1.52, Consensus $1.25",65.69000244140625
2020-01-23,"Dow Jones Drops On Spreading Virus Fears, Earnings Results; Tesla Volatile On Downgrade",65.69000244140625
2020-01-23,US Indexes End Mostly Flat Wednesday,65.69000244140625
2020-01-23,Intel (INTC) Sell Into Earnings Because Of This,65.69000244140625
2020-01-23,"Most Active Equity Options For Midday - Thursday, Jan. 23",65.69000244140625
2020-01-23,Tesla Breaks The $100bn Market Cap Ceiling,65.69000244140625
2020-01-22,"Financial Consulate, Inc Buys Schwab U.S. ...",68.47000122070312
2020-01-22,"Stock Market Posts Modest Gains, Ignoring China Virus Scare; This Bluest Of Blue Chip Names Soars",68.47000122070312
2020-01-22,"More Chipmaker, Airline Earnings Ahead: Investing Action Plan",68.47000122070312
2020-01-22,"Close Asset Management Ltd Buys Coca-Cola Co, Intel Corp, The Walt Disney Co, Sells Celgene ...",68.47000122070312
2020-01-22,"Nasdaq Rallies To New High As Stocks Rebound, But Boeing Drags The Dow",68.47000122070312
2020-01-22,Pivotal Earnings Are Coming,68.47000122070312
2020-01-22,5 Spectacular Earnings Charts,68.47000122070312
2020-01-22,"Most Active Equity Options For Midday - Wednesday, Jan. 22",68.47000122070312
2020-01-21,"RVW Wealth, LLC Buys iShares U.S. Real Estate ETF, SPDR Barclays Convertible Securities ETF, ...",63.31999969482422
2020-01-21,"Stock Market Worsens On Coronavirus Fears; China Stocks Hit, but Tesla, Costco Shine",63.31999969482422
2020-01-21,Dow Leads Market Indexes Lower Amid Reports Of First U.S. Coronavirus Case,63.31999969482422
2020-01-21,Stock Market Sells Off As China Virus Scare Hits U.S.; These Four Big Name Stocks Shoot Higher,63.31999969482422
2020-01-21,"Candriam Luxembourg S.C.A. Buys Alphabet Inc, Intel Corp, Qualcomm Inc, Sells Celgene Corp, ...",63.31999969482422
2020-01-21,Your Earnings And Expected Move Guide For The Week,63.31999969482422
2020-01-21,"Stock Market Slips From Record Highs On China Virus; Intel, Roku, Tesla Are Key Movers",63.31999969482422
2020-01-21,"Wealthfront Advisers LLC Buys Energy Select Sector SPDR Fund, Truist Financial Corp, ...",63.31999969482422
2020-01-21,"Dow Jones Today, Futures Pare Losses After China Virus Rattles Markets; Halliburton, Tesla, Logitech Rise",63.31999969482422
2020-01-21,Apple Partner Pegatron Plans New Facilities in Vietnam,63.31999969482422
2020-01-21,Intel (INTC) to Post Q4 Earnings: DCG & CCG in Spotlight,63.31999969482422
2020-01-21,4 Stocks to Gain as Artificial Intelligence Simplifies Life,63.31999969482422
2020-01-21,"Most Active Equity Options For Midday - Monday, Jan. 21",63.31999969482422
2020-01-21,"3 ETFs To Consider For The Week Ahead: Big Earnings For Airlines, Chips And Consumers",63.31999969482422
2020-01-21,Stocks Are Falling On January 21 On A Global Growth Downgrade,63.31999969482422
2020-01-20,"Netflix, Johnson & Johnson, Procter & Gamble and Intel are part of Zacks Earnings Preview",63.31999969482422
2020-01-19,7 Monster Stock Market Predictions For The Week Of January 20,63.31999969482422
2020-01-17,"Bridger Capital Management, Llc Buys Edwards Lifesciences Corp, KLA Corp, Thomson Reuters Corp, ...",62.72999954223633
2020-01-17,Netflix Earnings Lead Big Week For Tech Results: Investing Action Plan,62.72999954223633
2020-01-17,"Netflix Stock, 2 Chip Heavyweights Sit Near Buy Points Ahead Of Q4 Results",62.72999954223633
2020-01-17,Intel (INTC) to Report Q4 Earnings: What's in the Cards?,62.72999954223633
2020-01-17,"Fluent Financial, LLC Buys 'M Co, Bristol-Myers Squibb Company, Texas Instruments Inc, Sells ...",62.72999954223633
2020-01-17,"Hurlow Wealth Management Group, Inc. Buys Vanguard Short-Term Corporate Bond ETF, iShares iBoxx ...",62.72999954223633
2020-01-17,"–8… Wealth Advisors, Llc Buys PPG Industries Inc, Westinghouse Air Brake Technologies Corp, ...",62.72999954223633
2020-01-16,US Indexes Continue Gains Thursday,60.54999923706055
2020-01-16,"Stock Market Roars On Bullish Trade, Econ News; Dow Extends Winning Streak To Fourth Day",60.54999923706055
2020-01-16,"Stock Market Surges To New Highs, Led By Small Caps; Tesla Stock Recovers After Downgrade",60.54999923706055
2020-01-16,"Zacks Investment Ideas feature highlights: Verizon, Qualcomm, Broadcom, Intel and Skyworks Solutions",60.54999923706055
2020-01-16,The Best Of CES 2020 (Revised),60.54999923706055
2020-01-16,Top 10 Companies That Won The Most US Patents In 2019,60.54999923706055
2020-01-15,The Largest Stocks Weigh Heavy On The S&P 500,59.59999847412109
2020-01-15,"Wedge Capital Management L L P Buys US Foods Holding Corp, Apple Inc, Skyworks Solutions Inc, ...",59.59999847412109
2020-01-15,Tech Daily: Google Loses Cookies & More,59.59999847412109
2020-01-15,4 Sector ETFs Sizzling With Solid Buybacks,59.59999847412109
2020-01-15,The Race To 5G: $1 Billion Subsidy Could Propel 5G Stocks,59.59999847412109
2020-01-15,"The Zacks Analyst Blog Highlights: Microsoft, Intel, Lenovo, HP and Dell Technologies",59.59999847412109
2020-01-15,"The Zacks Analyst Blog Highlights: Apple, Roku, Netflix, Intel and Advanced Micro Devices",59.59999847412109
2020-01-15,3 Large-Cap Dividend Stocks to Buy Now for Your 2020 Portfolio,59.59999847412109
2020-01-15,"Towerpoint Wealth, LLC Buys PIMCO Enhanced Short Maturity Active Exchange-Trad, First Trust ...",59.59999847412109
2020-01-14,Tech Daily Roundup: Apple Protection & More,59.65999984741211
2020-01-14,"PC Shipment Scripts Success in Q4: LNVGY, HPQ & More in Focus",59.65999984741211
2020-01-14,AMD's ECMWF Supercomputer Contract Irks INTC & NVDA,59.65999984741211
2020-01-13,Intel (INTC) Outpaces Stock Market Gains: What You Should Know,58.93999862670898
2020-01-13,"Tech Daily: MSFT, INTC, AMZN, FB, AAPL, GOOGL",58.93999862670898
2020-01-13,Intel (INTC) Forays Into GPU Arena With New Xe DG1 Card,58.93999862670898
2020-01-13,"The Zacks Analyst Blog Highlights: Advanced Micro Devices, Intel, NVIDIA, Qualcomm and Uber",58.93999862670898
2020-01-13,Intel (INTC) Ups the Ante to Deliver Robust Retail Experience,58.93999862670898
2020-01-13,"Dow Jones Today Sets Sights On 29,000 Ahead Of China Trade Deal, Big Bank Reports; Lululemon Up On Guidance",58.93999862670898
2020-01-12,How Expensive Are ESG Stocks?,58.93999862670898
2020-01-12,9 Monster Stock Market Predictions For The Week Of January 13,58.93999862670898
